조사일,조사지역명,조사지역코드,조사시장명,조사시장코드,품목명,품목코드,종류명,종류코드,유통단계,유통단계 구분,등급,등급코드,규격,조사가격,전일조사가격,
20140622,제주,3904,E마트,1,콩,141,백태(국산),1,소비자가격,7,상(1등급),1,1KG,10800,0,10800
20140622,제주,3904,E마트,1,팥(적두),142,국산,0,소비자가격,7,상(1등급),1,1KG,17800,0,17800
20140622,제주,3904,E마트,1,감자,152,수미,1,소비자가격,7,상(1등급),1,1KG,2300,0,2300
20140622,제주,3904,E마트,1,상추,214,적,1,소비자가격,7,상(1등급),1,100G,650,0,6500
20140622,제주,3904,E마트,1,얼갈이배추,215,일반,0,소비자가격,7,상(1등급),1,1.5KG,1720,0,1146.66666666667
20140622,제주,3904,E마트,1,수박,221, 일반,0,소비자가격,7,중(2등급),2,1개,11900,0,2380
20140622,제주,3904,E마트,1,방울토마토,422,국내,1,소비자가격,7,상(1등급),1,1KG,4650,0,4650
20140622,제주,3904,E마트,1,바나나,418,수입산,2,소비자가격,7,상(1등급),1,100G,230,0,2300
20140622,제주,3904,E마트,1,포도,414,수입포도,7,소비자가격,7,중(2등급),2,1KG,6560,0,6560
20140622,제주,3904,E마트,1,팽이버섯,316,  일반,0,소비자가격,7,상(1등급),1,100G,250,0,2500
20140622,제주,3904,E마트,1,우유,535,  일반,0,소비자가격,7,상(1등급),1,1L,2520,0,2520
20140622,제주,3904,E마트,1,느타리버섯,315,  일반,0,소비자가격,7,상(1등급),1,100G,1390,0,13900
20140622,제주,3904,E마트,1,땅콩,314,국산,1,소비자가격,7,상(1등급),1,100G,2360,0,23600
20140622,제주,3904,E마트,1,피망(청),255, 청피망,0,소비자가격,7,상(1등급),1,100G,740,0,7400
20140622,제주,3904,E마트,1,깻잎,253,  일반,0,소비자가격,7,상(1등급),1,200G,3520,0,17600
20140622,제주,3904,E마트,1,풋고추,242,꽈리고추,2,소비자가격,7,상(1등급),1,100G,1100,0,11000
20140622,제주,3904,E마트,1,풋고추,242, 일반,0,소비자가격,7,상(1등급),1,100G,990,0,9900
20140622,제주,3904,E마트,1,열무,233,일반,0,소비자가격,7,상(1등급),1,1.5KG,1450,0,966.666666666667
20140622,제주,3904,E마트,1,당근,232,무세척,1,소비자가격,7,상(1등급),1,1KG,2090,0,2090
20140622,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,상(1등급),1,10개,42000,0,8400
20140622,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,중(2등급),2,10개,14140,0,7070
20140622,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,상(1등급),1,10개,21120,0,10560
20140622,제주,3904,E마트,1,무,231,봄,1,소비자가격,7,중(2등급),2,1개,1250,0,1250
20140622,제주,3904,E마트,1,토마토,225, 일반,0,소비자가격,7,상(1등급),1,1KG,3490,0,3490
20140622,제주,3904,E마트,1,호박,224,쥬키니,2,소비자가격,7,상(1등급),1,1개,990,0,990
20140622,제주,3904,E마트,1,호박,224,조선애,1,소비자가격,7,상(1등급),1,1개,980,0,980
20140622,제주,3904,E마트,1,오이,223,다다기계통,2,소비자가격,7,상(1등급),1,10개,4960,0,2480
20140622,제주,3904,E마트,1,오이,223,가시계통,1,소비자가격,7,상(1등급),1,10개,5300,0,2650
20140622,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,중(2등급),2,10개,15960,0,6384
20140622,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,상(1등급),1,10개,18500,0,7400
20140622,제주,3904,E마트,1,미나리,252,  일반,0,소비자가격,7,상(1등급),1,1KG,6900,0,6900
20140622,제주,3904,E마트,1,생강,247,국산,0,소비자가격,7,상(1등급),1,1KG,14830,0,14830
20140622,제주,3904,E마트,1,파,246,대파,0,소비자가격,7,상(1등급),1,1KG,2160,0,2160
20140622,제주,3904,E마트,1,양파,245,양파(일반),0,소비자가격,7,상(1등급),1,1KG,1380,0,1380
20140622,제주,3904,E마트,1,마늘,244,깐마늘(국산),5,소비자가격,7,상(1등급),1,1KG,6960,0,6960
20140622,제주,3904,E마트,1,붉은고추,243, 일반,0,소비자가격,7,상(1등급),1,100G,1250,0,12500
20140622,제주,3904,E마트,1,풋고추,242,청양고추,3,소비자가격,7,상(1등급),1,100G,1120,0,11200
20140622,제주,3904,E마트,1,수박,221, 일반,0,소비자가격,7,상(1등급),1,1개,13900,0,2780
20140622,제주,3904,E마트,1,상추,214,청,2,소비자가격,7,상(1등급),1,100G,890,0,8900
20140622,제주,3904,E마트,1,시금치,213, 일반,0,소비자가격,7,상(1등급),1,1KG,3540,0,3540
20140622,제주,3904,E마트,1,양배추,212, 일반,0,소비자가격,7,중(2등급),2,포기,1980,0,660
20140622,제주,3904,E마트,1,배추,211,봄,1,소비자가격,7,상(1등급),1,포기,1580,0,790
20140622,제주,3904,E마트,1,고구마,151,고구마(일반),0,소비자가격,7,상(1등급),1,1KG,4980,0,4980
20140622,제주,3904,E마트,1,찹쌀,112,일반찹쌀,1,소비자가격,7,상(1등급),1,1KG,5300,0,5300
20140623,제주,3904,E마트,1,쌀,111,일반계,1,소비자가격,7,상(1등급),1,20KG,45000,45000,2250
20140623,제주,3904,E마트,1,시금치,213, 일반,0,소비자가격,7,상(1등급),1,1KG,3730,3540,3730
20140623,제주,3904,E마트,1,우유,535,  일반,0,소비자가격,7,상(1등급),1,1L,2520,2520,2520
20140623,제주,3904,E마트,1,방울토마토,422,국내,1,소비자가격,7,상(1등급),1,1KG,4650,4650,4650
20140623,제주,3904,E마트,1,바나나,418,수입산,2,소비자가격,7,상(1등급),1,100G,270,230,2700
20140623,제주,3904,E마트,1,배,412,신고,1,소비자가격,7,상(1등급),1,10개,42000,42000,8400
20140623,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,중(2등급),2,10개,14140,14140,7070
20140623,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,상(1등급),1,10개,21120,21120,10560
20140623,제주,3904,E마트,1,팽이버섯,316,  일반,0,소비자가격,7,상(1등급),1,100G,250,250,2500
20140623,제주,3904,E마트,1,느타리버섯,315,  일반,0,소비자가격,7,상(1등급),1,100G,1390,1390,13900
20140623,제주,3904,E마트,1,땅콩,314,국산,1,소비자가격,7,상(1등급),1,100G,2360,2360,23600
20140623,제주,3904,E마트,1,피망(청),255, 청피망,0,소비자가격,7,상(1등급),1,100G,740,740,7400
20140623,제주,3904,E마트,1,계란,516,  일반,0,소비자가격,7,중(2등급),2,10개,2170,2170,4340
20140623,제주,3904,E마트,1,깻잎,253,  일반,0,소비자가격,7,상(1등급),1,200G,3520,3520,17600
20140623,제주,3904,E마트,1,미나리,252,  일반,0,소비자가격,7,상(1등급),1,1KG,6900,6900,6900
20140623,제주,3904,E마트,1,생강,247,국산,0,소비자가격,7,상(1등급),1,1KG,14830,14830,14830
20140623,제주,3904,E마트,1,파,246,대파,0,소비자가격,7,상(1등급),1,1KG,2160,2160,2160
20140623,제주,3904,E마트,1,양파,245,양파(일반),0,소비자가격,7,상(1등급),1,1KG,1380,1380,1380
20140623,제주,3904,E마트,1,마늘,244,깐마늘(국산),5,소비자가격,7,상(1등급),1,1KG,6960,6960,6960
20140623,제주,3904,E마트,1,토마토,225, 일반,0,소비자가격,7,상(1등급),1,1KG,3490,3490,3490
20140623,제주,3904,E마트,1,호박,224,쥬키니,2,소비자가격,7,상(1등급),1,1개,990,990,990
20140623,제주,3904,E마트,1,호박,224,조선애,1,소비자가격,7,상(1등급),1,1개,920,980,920
20140623,제주,3904,E마트,1,오이,223,다다기계통,2,소비자가격,7,상(1등급),1,10개,3900,4960,1950
20140623,제주,3904,E마트,1,오이,223,가시계통,1,소비자가격,7,상(1등급),1,10개,5300,5300,2650
20140623,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,중(2등급),2,10개,15960,15960,6384
20140623,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,상(1등급),1,10개,18500,18500,7400
20140623,제주,3904,E마트,1,얼갈이배추,215,일반,0,소비자가격,7,상(1등급),1,1.5KG,1720,1720,1146.66666666667
20140623,제주,3904,E마트,1,상추,214,청,2,소비자가격,7,상(1등급),1,100G,890,890,8900
20140623,제주,3904,E마트,1,상추,214,적,1,소비자가격,7,상(1등급),1,100G,540,650,5400
20140623,제주,3904,E마트,1,붉은고추,243, 일반,0,소비자가격,7,상(1등급),1,100G,1250,1250,12500
20140623,제주,3904,E마트,1,풋고추,242,청양고추,3,소비자가격,7,상(1등급),1,100G,1120,1120,11200
20140623,제주,3904,E마트,1,풋고추,242,꽈리고추,2,소비자가격,7,상(1등급),1,100G,1100,1100,11000
20140623,제주,3904,E마트,1,풋고추,242, 일반,0,소비자가격,7,상(1등급),1,100G,990,990,9900
20140623,제주,3904,E마트,1,열무,233,일반,0,소비자가격,7,상(1등급),1,1.5KG,1450,1450,966.666666666667
20140623,제주,3904,E마트,1,당근,232,무세척,1,소비자가격,7,상(1등급),1,1KG,2090,2090,2090
20140623,제주,3904,E마트,1,무,231,봄,1,소비자가격,7,중(2등급),2,1개,1530,1250,1530
20140623,제주,3904,E마트,1,양배추,212, 일반,0,소비자가격,7,중(2등급),2,포기,1980,1980,660
20140623,제주,3904,E마트,1,배추,211,봄,1,소비자가격,7,상(1등급),1,포기,1580,1580,790
20140623,제주,3904,E마트,1,감자,152,수미,1,소비자가격,7,상(1등급),1,1KG,1800,2300,1800
20140623,제주,3904,E마트,1,고구마,151,고구마(일반),0,소비자가격,7,상(1등급),1,1KG,4980,4980,4980
20140623,제주,3904,E마트,1,찹쌀,112,일반찹쌀,1,소비자가격,7,상(1등급),1,1KG,5300,5300,5300
20140623,제주,3904,E마트,1,팥(적두),142,국산,0,소비자가격,7,상(1등급),1,1KG,17800,17800,17800
20140623,제주,3904,E마트,1,콩,141,백태(국산),1,소비자가격,7,상(1등급),1,1KG,10800,10800,10800
20140624,제주,3904,E마트,1,쌀,111,일반계,1,소비자가격,7,상(1등급),1,20KG,45000,45000,2250
20140624,제주,3904,E마트,1,시금치,213, 일반,0,소비자가격,7,상(1등급),1,1KG,2480,3730,2480
20140624,제주,3904,E마트,1,우유,535,  일반,0,소비자가격,7,상(1등급),1,1L,2520,2520,2520
20140624,제주,3904,E마트,1,계란,516,  일반,0,소비자가격,7,중(2등급),2,10개,2170,2170,4340
20140624,제주,3904,E마트,1,방울토마토,422,국내,1,소비자가격,7,상(1등급),1,1KG,4650,4650,4650
20140624,제주,3904,E마트,1,바나나,418,수입산,2,소비자가격,7,상(1등급),1,100G,235,270,2350
20140624,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,중(2등급),2,10개,14140,14140,7070
20140624,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,상(1등급),1,10개,21120,21120,10560
20140624,제주,3904,E마트,1,팽이버섯,316,  일반,0,소비자가격,7,상(1등급),1,100G,430,250,4300
20140624,제주,3904,E마트,1,느타리버섯,315,  일반,0,소비자가격,7,상(1등급),1,100G,1390,1390,13900
20140624,제주,3904,E마트,1,땅콩,314,국산,1,소비자가격,7,상(1등급),1,100G,2360,2360,23600
20140624,제주,3904,E마트,1,미나리,252,  일반,0,소비자가격,7,상(1등급),1,1KG,6900,6900,6900
20140624,제주,3904,E마트,1,생강,247,국산,0,소비자가격,7,상(1등급),1,1KG,14830,14830,14830
20140624,제주,3904,E마트,1,파,246,대파,0,소비자가격,7,상(1등급),1,1KG,2160,2160,2160
20140624,제주,3904,E마트,1,양파,245,양파(일반),0,소비자가격,7,상(1등급),1,1KG,1380,1380,1380
20140624,제주,3904,E마트,1,당근,232,무세척,1,소비자가격,7,상(1등급),1,1KG,1920,2090,1920
20140624,제주,3904,E마트,1,무,231,봄,1,소비자가격,7,중(2등급),2,1개,1530,1530,1530
20140624,제주,3904,E마트,1,토마토,225, 일반,0,소비자가격,7,상(1등급),1,1KG,3490,3490,3490
20140624,제주,3904,E마트,1,호박,224,쥬키니,2,소비자가격,7,상(1등급),1,1개,990,990,990
20140624,제주,3904,E마트,1,호박,224,조선애,1,소비자가격,7,상(1등급),1,1개,890,920,890
20140624,제주,3904,E마트,1,피망(청),255, 청피망,0,소비자가격,7,상(1등급),1,100G,740,740,7400
20140624,제주,3904,E마트,1,깻잎,253,  일반,0,소비자가격,7,상(1등급),1,200G,3520,3520,17600
20140624,제주,3904,E마트,1,오이,223,다다기계통,2,소비자가격,7,상(1등급),1,10개,3900,3900,1950
20140624,제주,3904,E마트,1,오이,223,가시계통,1,소비자가격,7,상(1등급),1,10개,5300,5300,2650
20140624,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,중(2등급),2,10개,15960,15960,6384
20140624,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,상(1등급),1,10개,18500,18500,7400
20140624,제주,3904,E마트,1,수박,221, 일반,0,소비자가격,7,중(2등급),2,1개,14900,0,2980
20140624,제주,3904,E마트,1,얼갈이배추,215,일반,0,소비자가격,7,상(1등급),1,1.5KG,1720,1720,1146.66666666667
20140624,제주,3904,E마트,1,상추,214,청,2,소비자가격,7,상(1등급),1,100G,890,890,8900
20140624,제주,3904,E마트,1,상추,214,적,1,소비자가격,7,상(1등급),1,100G,540,540,5400
20140624,제주,3904,E마트,1,마늘,244,깐마늘(국산),5,소비자가격,7,상(1등급),1,1KG,6960,6960,6960
20140624,제주,3904,E마트,1,붉은고추,243, 일반,0,소비자가격,7,상(1등급),1,100G,1250,1250,12500
20140624,제주,3904,E마트,1,풋고추,242,청양고추,3,소비자가격,7,상(1등급),1,100G,1120,1120,11200
20140624,제주,3904,E마트,1,풋고추,242,꽈리고추,2,소비자가격,7,상(1등급),1,100G,1100,1100,11000
20140624,제주,3904,E마트,1,풋고추,242, 일반,0,소비자가격,7,상(1등급),1,100G,990,990,9900
20140624,제주,3904,E마트,1,열무,233,일반,0,소비자가격,7,상(1등급),1,1.5KG,1450,1450,966.666666666667
20140624,제주,3904,E마트,1,양배추,212, 일반,0,소비자가격,7,중(2등급),2,포기,1980,1980,660
20140624,제주,3904,E마트,1,배추,211,봄,1,소비자가격,7,상(1등급),1,포기,1580,1580,790
20140624,제주,3904,E마트,1,감자,152,수미,1,소비자가격,7,상(1등급),1,1KG,1800,1800,1800
20140624,제주,3904,E마트,1,고구마,151,고구마(일반),0,소비자가격,7,상(1등급),1,1KG,4980,4980,4980
20140624,제주,3904,E마트,1,찹쌀,112,일반찹쌀,1,소비자가격,7,상(1등급),1,1KG,5300,5300,5300
20140624,제주,3904,E마트,1,팥(적두),142,국산,0,소비자가격,7,상(1등급),1,1KG,17800,17800,17800
20140624,제주,3904,E마트,1,콩,141,백태(국산),1,소비자가격,7,상(1등급),1,1KG,10800,10800,10800
20140625,제주,3904,E마트,1,쌀,111,일반계,1,소비자가격,7,상(1등급),1,20KG,45000,45000,2250
20140625,제주,3904,E마트,1,시금치,213, 일반,0,소비자가격,7,상(1등급),1,1KG,2480,2480,2480
20140625,제주,3904,E마트,1,우유,535,  일반,0,소비자가격,7,상(1등급),1,1L,2520,2520,2520
20140625,제주,3904,E마트,1,계란,516,  일반,0,소비자가격,7,중(2등급),2,10개,2170,2170,4340
20140625,제주,3904,E마트,1,방울토마토,422,국내,1,소비자가격,7,상(1등급),1,1KG,4650,4650,4650
20140625,제주,3904,E마트,1,바나나,418,수입산,2,소비자가격,7,상(1등급),1,100G,235,235,2350
20140625,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,중(2등급),2,10개,14140,14140,7070
20140625,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,상(1등급),1,10개,21120,21120,10560
20140625,제주,3904,E마트,1,팽이버섯,316,  일반,0,소비자가격,7,상(1등급),1,100G,430,430,4300
20140625,제주,3904,E마트,1,느타리버섯,315,  일반,0,소비자가격,7,상(1등급),1,100G,1390,1390,13900
20140625,제주,3904,E마트,1,땅콩,314,국산,1,소비자가격,7,상(1등급),1,100G,2360,2360,23600
20140625,제주,3904,E마트,1,미나리,252,  일반,0,소비자가격,7,상(1등급),1,1KG,6900,6900,6900
20140625,제주,3904,E마트,1,생강,247,국산,0,소비자가격,7,상(1등급),1,1KG,14830,14830,14830
20140625,제주,3904,E마트,1,파,246,대파,0,소비자가격,7,상(1등급),1,1KG,2160,2160,2160
20140625,제주,3904,E마트,1,양파,245,양파(일반),0,소비자가격,7,상(1등급),1,1KG,1380,1380,1380
20140625,제주,3904,E마트,1,당근,232,무세척,1,소비자가격,7,상(1등급),1,1KG,1920,1920,1920
20140625,제주,3904,E마트,1,무,231,봄,1,소비자가격,7,중(2등급),2,1개,1530,1530,1530
20140625,제주,3904,E마트,1,토마토,225, 일반,0,소비자가격,7,상(1등급),1,1KG,3490,3490,3490
20140625,제주,3904,E마트,1,호박,224,쥬키니,2,소비자가격,7,상(1등급),1,1개,990,990,990
20140625,제주,3904,E마트,1,호박,224,조선애,1,소비자가격,7,상(1등급),1,1개,890,890,890
20140625,제주,3904,E마트,1,피망(청),255, 청피망,0,소비자가격,7,상(1등급),1,100G,740,740,7400
20140625,제주,3904,E마트,1,깻잎,253,  일반,0,소비자가격,7,상(1등급),1,200G,3520,3520,17600
20140625,제주,3904,E마트,1,오이,223,다다기계통,2,소비자가격,7,상(1등급),1,10개,3900,3900,1950
20140625,제주,3904,E마트,1,오이,223,가시계통,1,소비자가격,7,상(1등급),1,10개,5300,5300,2650
20140625,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,중(2등급),2,10개,15960,15960,6384
20140625,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,상(1등급),1,10개,18500,18500,7400
20140625,제주,3904,E마트,1,수박,221, 일반,0,소비자가격,7,중(2등급),2,1개,14900,14900,2980
20140625,제주,3904,E마트,1,얼갈이배추,215,일반,0,소비자가격,7,상(1등급),1,1.5KG,1720,1720,1146.66666666667
20140625,제주,3904,E마트,1,상추,214,청,2,소비자가격,7,상(1등급),1,100G,890,890,8900
20140625,제주,3904,E마트,1,상추,214,적,1,소비자가격,7,상(1등급),1,100G,540,540,5400
20140625,제주,3904,E마트,1,마늘,244,깐마늘(국산),5,소비자가격,7,상(1등급),1,1KG,6960,6960,6960
20140625,제주,3904,E마트,1,붉은고추,243, 일반,0,소비자가격,7,상(1등급),1,100G,1250,1250,12500
20140625,제주,3904,E마트,1,풋고추,242,청양고추,3,소비자가격,7,상(1등급),1,100G,1120,1120,11200
20140625,제주,3904,E마트,1,풋고추,242,꽈리고추,2,소비자가격,7,상(1등급),1,100G,1100,1100,11000
20140625,제주,3904,E마트,1,풋고추,242, 일반,0,소비자가격,7,상(1등급),1,100G,990,990,9900
20140625,제주,3904,E마트,1,열무,233,일반,0,소비자가격,7,상(1등급),1,1.5KG,1450,1450,966.666666666667
20140625,제주,3904,E마트,1,양배추,212, 일반,0,소비자가격,7,중(2등급),2,포기,1980,1980,660
20140625,제주,3904,E마트,1,배추,211,봄,1,소비자가격,7,상(1등급),1,포기,1580,1580,790
20140625,제주,3904,E마트,1,감자,152,수미,1,소비자가격,7,상(1등급),1,1KG,1800,1800,1800
20140625,제주,3904,E마트,1,고구마,151,고구마(일반),0,소비자가격,7,상(1등급),1,1KG,4980,4980,4980
20140625,제주,3904,E마트,1,찹쌀,112,일반찹쌀,1,소비자가격,7,상(1등급),1,1KG,5300,5300,5300
20140625,제주,3904,E마트,1,팥(적두),142,국산,0,소비자가격,7,상(1등급),1,1KG,17800,17800,17800
20140625,제주,3904,E마트,1,콩,141,백태(국산),1,소비자가격,7,상(1등급),1,1KG,10800,10800,10800
20140626,제주,3904,E마트,1,쌀,111,일반계,1,소비자가격,7,상(1등급),1,20KG,45000,45000,2250
20140626,제주,3904,E마트,1,시금치,213, 일반,0,소비자가격,7,상(1등급),1,1KG,3220,2480,3220
20140626,제주,3904,E마트,1,우유,535,  일반,0,소비자가격,7,상(1등급),1,1L,2520,2520,2520
20140626,제주,3904,E마트,1,계란,516,  일반,0,소비자가격,7,중(2등급),2,10개,2170,2170,4340
20140626,제주,3904,E마트,1,방울토마토,422,국내,1,소비자가격,7,상(1등급),1,1KG,4650,4650,4650
20140626,제주,3904,E마트,1,바나나,418,수입산,2,소비자가격,7,상(1등급),1,100G,220,235,2200
20140626,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,중(2등급),2,10개,14140,14140,7070
20140626,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,상(1등급),1,10개,21120,21120,10560
20140626,제주,3904,E마트,1,팽이버섯,316,  일반,0,소비자가격,7,상(1등급),1,100G,430,430,4300
20140626,제주,3904,E마트,1,느타리버섯,315,  일반,0,소비자가격,7,상(1등급),1,100G,990,1390,9900
20140626,제주,3904,E마트,1,땅콩,314,국산,1,소비자가격,7,상(1등급),1,100G,2360,2360,23600
20140626,제주,3904,E마트,1,미나리,252,  일반,0,소비자가격,7,상(1등급),1,1KG,6900,6900,6900
20140626,제주,3904,E마트,1,생강,247,국산,0,소비자가격,7,상(1등급),1,1KG,14830,14830,14830
20140626,제주,3904,E마트,1,파,246,대파,0,소비자가격,7,상(1등급),1,1KG,2160,2160,2160
20140626,제주,3904,E마트,1,양파,245,양파(일반),0,소비자가격,7,상(1등급),1,1KG,990,1380,990
20140626,제주,3904,E마트,1,마늘,244,깐마늘(국산),5,소비자가격,7,상(1등급),1,1KG,6960,6960,6960
20140626,제주,3904,E마트,1,무,231,봄,1,소비자가격,7,중(2등급),2,1개,980,1530,980
20140626,제주,3904,E마트,1,토마토,225, 일반,0,소비자가격,7,상(1등급),1,1KG,2990,3490,2990
20140626,제주,3904,E마트,1,호박,224,쥬키니,2,소비자가격,7,상(1등급),1,1개,990,990,990
20140626,제주,3904,E마트,1,호박,224,조선애,1,소비자가격,7,상(1등급),1,1개,890,890,890
20140626,제주,3904,E마트,1,피망(청),255, 청피망,0,소비자가격,7,상(1등급),1,100G,840,740,8400
20140626,제주,3904,E마트,1,깻잎,253,  일반,0,소비자가격,7,상(1등급),1,200G,3520,3520,17600
20140626,제주,3904,E마트,1,오이,223,다다기계통,2,소비자가격,7,상(1등급),1,10개,3900,3900,1950
20140626,제주,3904,E마트,1,오이,223,가시계통,1,소비자가격,7,상(1등급),1,10개,4200,5300,2100
20140626,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,중(2등급),2,10개,13000,15960,5200
20140626,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,상(1등급),1,10개,18500,18500,7400
20140626,제주,3904,E마트,1,수박,221, 일반,0,소비자가격,7,중(2등급),2,1개,13500,14900,2700
20140626,제주,3904,E마트,1,얼갈이배추,215,일반,0,소비자가격,7,상(1등급),1,1.5KG,1720,1720,1146.66666666667
20140626,제주,3904,E마트,1,상추,214,청,2,소비자가격,7,상(1등급),1,100G,760,890,7600
20140626,제주,3904,E마트,1,상추,214,적,1,소비자가격,7,상(1등급),1,100G,440,540,4400
20140626,제주,3904,E마트,1,붉은고추,243, 일반,0,소비자가격,7,상(1등급),1,100G,1400,1250,14000
20140626,제주,3904,E마트,1,풋고추,242,청양고추,3,소비자가격,7,상(1등급),1,100G,1120,1120,11200
20140626,제주,3904,E마트,1,풋고추,242,꽈리고추,2,소비자가격,7,상(1등급),1,100G,1100,1100,11000
20140626,제주,3904,E마트,1,풋고추,242, 일반,0,소비자가격,7,상(1등급),1,100G,990,990,9900
20140626,제주,3904,E마트,1,열무,233,일반,0,소비자가격,7,상(1등급),1,1.5KG,1300,1450,866.666666666667
20140626,제주,3904,E마트,1,당근,232,무세척,1,소비자가격,7,상(1등급),1,1KG,1920,1920,1920
20140626,제주,3904,E마트,1,양배추,212, 일반,0,소비자가격,7,중(2등급),2,포기,1680,1980,560
20140626,제주,3904,E마트,1,배추,211,봄,1,소비자가격,7,상(1등급),1,포기,1580,1580,790
20140626,제주,3904,E마트,1,감자,152,수미,1,소비자가격,7,상(1등급),1,1KG,2000,1800,2000
20140626,제주,3904,E마트,1,고구마,151,고구마(일반),0,소비자가격,7,상(1등급),1,1KG,5350,4980,5350
20140626,제주,3904,E마트,1,찹쌀,112,일반찹쌀,1,소비자가격,7,상(1등급),1,1KG,5300,5300,5300
20140626,제주,3904,E마트,1,팥(적두),142,국산,0,소비자가격,7,상(1등급),1,1KG,17800,17800,17800
20140626,제주,3904,E마트,1,콩,141,백태(국산),1,소비자가격,7,상(1등급),1,1KG,10800,10800,10800
20140627,제주,3904,E마트,1,쌀,111,일반계,1,소비자가격,7,상(1등급),1,20KG,45000,45000,2250
20140627,제주,3904,E마트,1,시금치,213, 일반,0,소비자가격,7,상(1등급),1,1KG,3220,3220,3220
20140627,제주,3904,E마트,1,우유,535,  일반,0,소비자가격,7,상(1등급),1,1L,2520,2520,2520
20140627,제주,3904,E마트,1,계란,516,  일반,0,소비자가격,7,중(2등급),2,10개,2170,2170,4340
20140627,제주,3904,E마트,1,방울토마토,422,국내,1,소비자가격,7,상(1등급),1,1KG,4650,4650,4650
20140627,제주,3904,E마트,1,바나나,418,수입산,2,소비자가격,7,상(1등급),1,100G,220,220,2200
20140627,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,중(2등급),2,10개,9900,14140,4950
20140627,제주,3904,E마트,1,사과,411,후지,5,소비자가격,7,상(1등급),1,10개,21120,21120,10560
20140627,제주,3904,E마트,1,팽이버섯,316,  일반,0,소비자가격,7,상(1등급),1,100G,430,430,4300
20140627,제주,3904,E마트,1,느타리버섯,315,  일반,0,소비자가격,7,상(1등급),1,100G,990,990,9900
20140627,제주,3904,E마트,1,땅콩,314,국산,1,소비자가격,7,상(1등급),1,100G,2360,2360,23600
20140627,제주,3904,E마트,1,미나리,252,  일반,0,소비자가격,7,상(1등급),1,1KG,6900,6900,6900
20140627,제주,3904,E마트,1,생강,247,국산,0,소비자가격,7,상(1등급),1,1KG,14830,14830,14830
20140627,제주,3904,E마트,1,파,246,대파,0,소비자가격,7,상(1등급),1,1KG,2160,2160,2160
20140627,제주,3904,E마트,1,양파,245,양파(일반),0,소비자가격,7,상(1등급),1,1KG,990,990,990
20140627,제주,3904,E마트,1,마늘,244,깐마늘(국산),5,소비자가격,7,상(1등급),1,1KG,8600,6960,8600
20140627,제주,3904,E마트,1,무,231,봄,1,소비자가격,7,중(2등급),2,1개,980,980,980
20140627,제주,3904,E마트,1,토마토,225, 일반,0,소비자가격,7,상(1등급),1,1KG,2990,2990,2990
20140627,제주,3904,E마트,1,호박,224,쥬키니,2,소비자가격,7,상(1등급),1,1개,990,990,990
20140627,제주,3904,E마트,1,호박,224,조선애,1,소비자가격,7,상(1등급),1,1개,890,890,890
20140627,제주,3904,E마트,1,피망(청),255, 청피망,0,소비자가격,7,상(1등급),1,100G,840,840,8400
20140627,제주,3904,E마트,1,깻잎,253,  일반,0,소비자가격,7,상(1등급),1,200G,3520,3520,17600
20140627,제주,3904,E마트,1,오이,223,다다기계통,2,소비자가격,7,상(1등급),1,10개,3900,3900,1950
20140627,제주,3904,E마트,1,오이,223,가시계통,1,소비자가격,7,상(1등급),1,10개,4200,4200,2100
20140627,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,중(2등급),2,10개,13000,13000,5200
20140627,제주,3904,E마트,1,참외,222, 일반,0,소비자가격,7,상(1등급),1,10개,18500,18500,7400
20140627,제주,3904,E마트,1,수박,221, 일반,0,소비자가격,7,중(2등급),2,1개,12500,13500,2500
20140627,제주,3904,E마트,1,얼갈이배추,215,일반,0,소비자가격,7,상(1등급),1,1.5KG,1560,1720,1040
20140627,제주,3904,E마트,1,상추,214,청,2,소비자가격,7,상(1등급),1,100G,760,760,7600
20140627,제주,3904,E마트,1,상추,214,적,1,소비자가격,7,상(1등급),1,100G,440,440,4400
20140627,제주,3904,E마트,1,붉은고추,243, 일반,0,소비자가격,7,상(1등급),1,100G,1400,1400,14000
